,Created At,Text,Location,Address,Longitude,Latitude
441,Tue Mar 03 22:46:29 +0000 2020," Loooool Shias Sunnis murdering like tomorrow Iraq , Syria , Lebanon idiot talking like . Anyway bleeding dindoos crying Shia persecution Iran included CAA , answer https : //t.co/orcuH8ejv1","England, UK","England, United Kingdom",-0.5402402866174321,52.7954791
442,Tue Mar 03 22:46:31 +0000 2020," @ ishkarnBHANDARI They CAA , @ narendramodi & amp ; whatever represents . They Indianness . They want hegemony India .","Hyderabad, India","Hyderabad, Telangana, India",78.46106473453146,17.38878595
444,Tue Mar 03 22:46:51 +0000 2020, Danger : She wants Rohingya `` Persicuted Religious Minorities '' # CAA2019 acceptable ! Rohingyas migrated t… https : //t.co/ylqB3bI2yU,"New Jersey, USA","New Jersey, United States of America",-74.4041622,40.0757384
445,Tue Mar 03 22:46:57 +0000 2020, @ ishkarnBHANDARI Under provision International law # UNHRC approached SC SC entertaining ? How # CAA discriminatory violating human rights . ?,"Hyderabad, India","Hyderabad, Telangana, India",78.46106473453146,17.38878595
446,Tue Mar 03 22:47:07 +0000 2020," TELL ME NOW , WHO ARE # THE_REAL_TERRORISTS ? # ISNT_THIS_TERRORISM YOU CRIMINAL WORLD MEDIA",Planet Earth,"Planet Earth, Sarjapura Road, Gunjur Hosahalli, Ambedkar Nagara, Bangalore East, Bangalore Urban, Karnataka, 562125, India",77.7501677,12.8831063
447,Tue Mar 03 22:47:29 +0000 2020," India , land Gandhi & amp ; Nehru , never line round shameful international opprobrium . Unprecedented : United Nations ⁦ @ UN⁩ High Commissioner Human Rights files intervention plea Supreme Court # CAA_NRC_Protests https : //t.co/wcWy7qFU0J","Tirunelveli, Tamil Nadu","Tirunelveli, Manur, Tirunelveli Kattabo, Tamil Nadu, 627001, India",77.8114843,8.8082342
448,Tue Mar 03 22:47:30 +0000 2020, @ fearnocreation @ thinkoutofbox @ DilliDurAst No one stopping CAA taking Indian Muslims .,"London, England","London, Greater London, England, SW1A 2DX, United Kingdom",-0.1276474,51.5073219
449,Tue Mar 03 22:47:34 +0000 2020, @ UNHumanRights It non business CAA . Where Kashmiri Pandits murdered ? # kashmiripandit # Hindu,PUNE,"Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428
451,Tue Mar 03 22:47:38 +0000 2020, India signatory United Nations `` Convention Relating Status Refugees '' : right decide fast-track . # UNHCR angry mullah targets conversion & amp ; kanizes escape mullah infested lands UN/UNHCR never nosed protect non-Muslims .,"Pune, India","Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428
452,Tue Mar 03 22:47:55 +0000 2020, The Dutch Minister Foreign Affairs calls fly zone Idlib . Hecwill propose initiative Friday EU ministers . # IdlibUnderFire https : //t.co/UPYkZtMIDB,Berlin,"Berlin, 10117, Deutschland",13.3888599,52.5170365
454,Tue Mar 03 22:48:04 +0000 2020," At think-tank presentation Washington DC today , I tried counter presenter ranting endlessly India , bringing # CAA . After event , Druze scholar Lebanon walked & amp ; said “ united Hindu India prevent global Islamist walkover ”",Beverly Hills & Santa Monica ,"Santa Monica, San Roque, Antipolo, Rizal, Calabarzon, 1870, Philippines",121.18186864543048,14.558947
456,Tue Mar 03 22:48:10 +0000 2020, @ ArnabGoswamiRtv @ narendramodi That reason opposition hates CAA .They expect Bangladeshees t… https : //t.co/c31oqD1nZb,"Kerala, India","Kerala, India",76.5120396,10.3528744
457,Tue Mar 03 22:48:24 +0000 2020," anti CAA PROTESTER said , Mr. NRENDRA BABU thrown DUSTBIN https : //t.co/v5h7o8rUOY via @ YouTube","New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
458,Tue Mar 03 22:48:38 +0000 2020, Mamta arrested !,Singapore,Singapore,103.8194992,1.357107
459,Tue Mar 03 22:48:44 +0000 2020," Delhi Cops Kicked Us In Private Parts , Tore Hijabs : Women Share Gory Details From CAA Protests https : //t.co/MVJLyrWaMR",Australia,Australia,134.755,-24.7761086
462,Tue Mar 03 22:48:58 +0000 2020, BREAKING : @ UNHumanRights filed intervention application @ SupremeCourtIND CAA . The UNHRC previously issued statement saying law `` fundamentally discriminatory nature '' . # WorldAgainstCAA_NRC_NPR https : //t.co/enrTmJfQlI,"Bolton, England","Bolton, Greater Manchester, North West England, England, BL1 1RU, United Kingdom",-2.4300367,53.5782863
467,Tue Mar 03 22:49:39 +0000 2020, March Madness - The wide-open CAA men 's basketball tournament starts soon . And four ESPN 's experts di… https : //t.co/LgqMiNXO4Z,"Philadelphia, PA","Philadelphia, Philadelphia County, Pennsylvania, United States of America",-75.1635262,39.9527237
472,Tue Mar 03 22:50:27 +0000 2020," From removing Articles 370 & amp ; 35a Constitution CAA & amp ; NRC , Modi & amp ; BJP whipping anti-Muslim hate . The violence Delhi , dozens died , latest example . Today I called government speak bigotry . https : //t.co/fcsCCgf6cd","Wallasey, England","Wallasey, North West England, England, CH45 7NE, United Kingdom",-3.0394101,53.4241208
476,Tue Mar 03 22:50:42 +0000 2020, RT @ Indepthcomments : # CAA How 'Citizenship Amendment Act ' internal matter 's giving citizenship external peop…,"Bombay, INDIA","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
477,Tue Mar 03 22:50:58 +0000 2020, I bored I run CAA pitching stats Team Starter ERAs CHAR-2.06 UNCW-2.54 NE-3.46 ELON-3.83 HOFS-4.24… https : //t.co/heIg2NWM66,"Ashburn, VA","Ashburn, Loudoun County, Virginia, United States of America",-77.4874899,39.0437192
482,Tue Mar 03 22:51:48 +0000 2020, United Nations Commissioner Of Human Rights Files Intervention Application In SC On CAA : Reports Thank much @ AmitShah @ narendramodi bringing laurels Country . Indeed thankful .,"Karachi, Pakistan","ڪراچي Karachi, Karāchi District, سنڌ, پاکستان",67.1847767315734,25.1446897
484,Tue Mar 03 22:52:07 +0000 2020," Tu kaun ? Main khwam khwah ! Has @ UNHumanRights ever stood Islamic nations ' laws clearly discriminate people basis gender , faith religion ? Has passed injunctions abandoned Kurds ? Height presumptuousness !","Montevideo, Uruguay","Montevideo, Uruguay",-56.1913569,-34.9059039
486,Tue Mar 03 22:52:25 +0000 2020," Lol ! Cry much want stating lies & amp ; mis-propaganda like rabid dog , Lion-Bharat ’ paying attention ! https : //t.co/tq0Zv41k0I","London, England","London, Greater London, England, SW1A 2DX, United Kingdom",-0.1276474,51.5073219
487,Tue Mar 03 22:52:25 +0000 2020," @ JayasreeVijayan @ ShashiTharoor @ BJP4India The opposition wants Muslim votes .They n't mind , whether Ban… https : //t.co/neMdOrflgv","Kerala, India","Kerala, India",76.5120396,10.3528744
491,Tue Mar 03 22:52:52 +0000 2020," $ NRC enters Downtrend Momentum Indicator dropped 0 level February 20 , 2020 . View odds an… https : //t.co/3x9wFKVpBR","Sunnyvale, CA","Sunnyvale, Lower Sackville, Halifax County, Nova Scotia, Canada",-63.693173,44.7858558
496,Tue Mar 03 22:53:13 +0000 2020, Lmao . Mans creative hell . How figured ? ? ? ! ! ! Yuh caa ntn . Leave,Jamaica,"Jamaica, Spanish Town, Saint Catherine, Middlesex County, Jamaika",-77.1598454610168,18.1152958
497,Tue Mar 03 22:53:15 +0000 2020, RT @ ashoswai : World watching Modi far international pariah ! https : //t.co/NqWTAZiNHo,Arakan (burma),"ရခိုင်ပြည်နယ် (Rakhine), Myanmar",94.0072428,19.5212991
500,Tue Mar 03 22:53:23 +0000 2020, Poor women ... Where 's stupid UNHCR ... Turns UNHCR supporting goons ...,Bangalore ,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
501,Tue Mar 03 22:53:31 +0000 2020, Ouch ... https : //t.co/MPsC4pqeGI,Edinburgh,"Edinburgh, City of Edinburgh, Scotland, EH1 3EG, United Kingdom",-3.1883749,55.9533456
503,Tue Mar 03 22:54:03 +0000 2020, See behavior Police . No law applicable Delhi Police . @ pbhushan1 @ BhavikaKapoor5 @ amitbehere @ sonaliranade Protester came participate Young India March CAA/ @ DelhiPolice @ nsaibalaji @ kawalpreetdu @ kavita_krishnan @ ojhaanjali https : //t.co/Phc7ua4261,Warwickshire,"Warwickshire, West Midlands, England, United Kingdom",-1.5536905536661392,52.32130635
505,Tue Mar 03 22:54:30 +0000 2020," Thanks @ sarbanandsonwal & amp ; @ himantabiswa , 1589 detainees already released detention camps . The process @ NRCupdateAssam like nightmare Bengali Hindus , rejection slips NRC going issued 20th March , feel relieved . https : //t.co/flB9EJsp5B",United States,United States,-100.4458825,39.7837304
507,Tue Mar 03 22:54:39 +0000 2020, At Least 185 Students Protesting Against CAA And Delhi Riots Detained https : //t.co/Gh2g1JhAkQ,India,India,78.6677428,22.3511148
508,Tue Mar 03 22:54:39 +0000 2020, @ RaviLakhmani3 @ zoo_bear Pahle toh figure galat hai phir bhi.. think 60 lakh people made Modi PM.… https : //t.co/Okg3Xl9Yb1,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
515,Tue Mar 03 22:56:13 +0000 2020," Leftist Amulya Leona reveals paid protestor , tells police anti-CAA protest organisers pay expenses prepare speeches https : //t.co/MxAqAAoqo7","Jodhpur, India","Jodhpur, Jodhpur Tehsil, Jodhpur District, Rajasthan, India",73.0351433,26.2967719
519,Tue Mar 03 22:56:35 +0000 2020, Super proud Albany 3rd city United States passing resolution CAA ! # StopHinduFascism,Lenape Land,"Lenape Court, Chaddsford, Pleasant Springs, Prince George's County, Maryland, 20613, United States of America",-76.8867023,38.6799316
544,Tue Mar 03 22:59:37 +0000 2020," UNHRC 's action unprecedented India 's image abroad 's worst . Here 's in-depth chat @ ShashiTharoor Delhi riots , rising economic distress continues ail Congress party . # UNHRC # DelhiViolence # CAA https : //t.co/am98U9xCLI","Aurangabad, Maharashtra","Aurangabad, Maharashtra, 431002, India",75.3390241,19.877263
545,Tue Mar 03 22:59:38 +0000 2020," @ ChaiAndBunMaska @ LastWeekTonight If understand chronology & amp ; law , think fair say I… https : //t.co/uBwgzOUKKe","London, England","London, Greater London, England, SW1A 2DX, United Kingdom",-0.1276474,51.5073219
547,Tue Mar 03 22:59:40 +0000 2020, @ TimesNow @ tahirhussainaap # breaking ’ want respect Parliament Constitution want use p… https : //t.co/StWp1js4Ea,"Prayagraj, भारत","Prayagraj, Allahabad, Prayagraj, Uttar Pradesh, 211001, India",81.8338005,25.4381302
551,Tue Mar 03 22:59:50 +0000 2020, The Dutch MFA asking no-fly zone # Idlib - let 's see hiss European colleagues make Fr… https : //t.co/vCZbaZIk9y,Berlin,"Berlin, 10117, Deutschland",13.3888599,52.5170365
552,Tue Mar 03 22:59:57 +0000 2020, @ letsencrypt_ops 3 million Let 's Encrypt certificates revoked following February 29th 's CAA Recheck… https : //t.co/lz3xFei5ek,Montreal,"Montréal, Agglomération de Montréal, Montréal (06), Québec, Canada",-73.6103642,45.4972159
554,Tue Mar 03 23:00:01 +0000 2020," UNHRC ’ plea SC CAA , coronavirus fear India ; Here top news March 3 | India News… https : //t.co/AVaqsryygd","Kushinagar, Uttar Pradesh","Kushinagar, Uttar Pradesh, India",83.83255026925798,26.92383485
555,Tue Mar 03 23:00:01 +0000 2020, @ babuchandra01 @ shaikshoaib99 @ ysjagan Not . NPR 2020 ignition point bomb called NRC .,gagan,"Gagan, Buka District, Bougainville, Islands Region, Papua New Guinea",154.6068313,-5.2368419
561,Tue Mar 03 23:00:56 +0000 2020, If 'd like Facebook friends David CAA please follow link https : //t.co/OoTa6Qo0ZT,"London, England","London, Greater London, England, SW1A 2DX, United Kingdom",-0.1276474,51.5073219
564,Tue Mar 03 23:01:06 +0000 2020, Opinion : Lutyen 's Media 's Attempt To Paint The Anti-CAA Agitation As 'Secular ' Was Hypocritic | Outlook India Magazine https : //t.co/WLbxFfDXCy,"Las Vegas, NV","Las Vegas, Clark County, Nevada, United States of America",-115.1485163,36.1672559
565,Tue Mar 03 23:01:07 +0000 2020, They One Nation One Election . They Population Control Law . They NRC-CAA . They abrogation Article 370 . They surgical strike . They security forces . Who ? ?,New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
566,Tue Mar 03 23:01:10 +0000 2020, CAA Is Mired Troubling Half-Baked Assertions Partial Truths - The Wire - https : //t.co/9Hqr1wKBoO,"Houston, TX","Houston, Harris County, Texas, 77002-5902, United States of America",-95.3676974,29.7589382
574,Tue Mar 03 23:02:01 +0000 2020, This must watched everyone . NRC explained beautifully detail @ jsaideepak 🙏🙏🙏 And please subscribe Ce… https : //t.co/vQN6aTxJkS,USA,United States,-100.4458825,39.7837304
575,Tue Mar 03 23:02:06 +0000 2020, TL ; DR receive email check https : //t.co/BYx8ZLknPx see 're affected download list bad certs .,Czechia,Česko,15.4749544,49.8167003
576,Tue Mar 03 23:02:14 +0000 2020, RT @ Abhina_Prakash : Stop dragging Dalits Muslims . Spare us activism . Anti-CAA protests Muslims anti-Dalit . https : //t.c…,"Las Vegas, NV","Las Vegas, Clark County, Nevada, United States of America",-115.1485163,36.1672559
578,Tue Mar 03 23:02:34 +0000 2020, Indian SC throw @ UNHumanRights know ’ gods & amp ; need lane . # dumbUN… https : //t.co/6debpfPKv0,"California, USA","California, United States of America",-118.7559974,36.7014631
579,Tue Mar 03 23:02:36 +0000 2020," `` Convert get beaten . Dress like Muslim . Read Namaz , '' Hindu refugee girl describes religious minorities crushed Pakistan every point . She safe India . India 'great amount religious freedom ' thanks PM @ narendramodi 's efforts . # Trump # CAA https : //t.co/YktWookCbX","Las Vegas, NV","Las Vegas, Clark County, Nevada, United States of America",-115.1485163,36.1672559
582,Tue Mar 03 23:02:44 +0000 2020," Young Hindu girl kidnapped & amp ; forced convert Islam . As see , knows Nothing Islam reciting Forcing say . Hindus & amp ; Christians disappearing Pakistan . They killed forced convert . If oppose # CAA ruthless ! https : //t.co/qO1E2iqyLF","Hyderabad, Telangana, INDIA.","Hyderabad, Telangana, India",78.46106473453146,17.38878595
586,Tue Mar 03 23:03:39 +0000 2020, RT @ UrbanXpat : How CAA internal matter designated objective give citizenship foreigners ?,"Bengaluru
","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
588,Tue Mar 03 23:03:53 +0000 2020, Breaking ! UN High Commissioner Human Rights files intervention application India 's Supreme Court CAA.… https : //t.co/XMEXlpnWWX,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
593,Tue Mar 03 23:04:10 +0000 2020," UNHRC headed Chile 's former President Michelle Bachelet , Socialist Party leader 😎 ... ..Trying illegal ways",Mumbai,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
594,Tue Mar 03 23:04:21 +0000 2020," # भाजपा_है_तो_मुमकिन_है Understand chronology , spoiling future students politics . Fees hike universities , NRC CAA NPR DPA soon come Data Protection Act . We want know govt wht abt job , GDP , Economy ... 🤐🤐",(Hill queen),"Hill Queen, Pali Mala Road, Malla, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",72.825453,19.063042449999998
597,Tue Mar 03 23:04:43 +0000 2020," # DelhiRiotsTruth cell phone footage , Feb 24 2020 . Besieged Hindus look upon rampaging MusIim mob attacking everyone sight , even police , destroying property . https : //t.co/Tn03CvHabE","Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
602,Tue Mar 03 23:05:30 +0000 2020, @ UNHumanRights UN intervention CAA passed Indian Parliament . It attack Indian Sover… https : //t.co/Vtd2fGfv5J,"Kalyani, India","Kalyani, Chakdah, Nadia, West Bengal, 741235, India",88.4345915,22.9749723
603,Tue Mar 03 23:05:37 +0000 2020," Simple dear Pandaji , China n't independent judiciary .","Guwahati,India","Guwahati, Kamrup Metropolitan, Assam, 781015, India",91.753943,26.1805978
606,Tue Mar 03 23:06:06 +0000 2020, @ DanishkaWill Him caa vote,"Kingston, Jamaica","Kingston, Surrey County, KINGSTON 14, Jamaika",-76.7928128,17.9712148
608,Tue Mar 03 23:06:20 +0000 2020, `` SC n't protect secularism Ayodhya/NRC/Kashmir cases . We wo n't fight SC . We wo n't fight Sansad . We fight streets '' & lt ; & lt ; Ex-IAS @ harsh_mander OPENLY PROVOKING people 4 violence👇 FYI @ DCPNewDelhi @ CPDelhi @ HMOIndia @ AmitShahOffice .. Will u DARE arrest ? 😎 https : //t.co/rdoq2Y21yB,भारत,India,78.6677428,22.3511148
609,Tue Mar 03 23:06:24 +0000 2020, The Dutch MFA asking no-fly zone # Idlib - let 's see hiss European colleagues make Friday ! https : //t.co/gsd8hMpaqR,UK,United Kingdom,-3.2765753,54.7023545
611,Tue Mar 03 23:07:13 +0000 2020, RT @ Indosphere : # DelhiRiotsTruth journalist shot back MusIim gunmen embedded violent lsIamist mob . https : //t.co/BZ8Aek…,"Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
612,Tue Mar 03 23:07:17 +0000 2020," In House Commons , India faces fire CAA , Delhi riots https : //t.co/gUPpbfcvJL https : //t.co/UdhcF0Pl2w",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
616,Tue Mar 03 23:07:24 +0000 2020, The petition CAA UNHRC illegal India Court send strong message La Presidenta @ rvaidya2000 - https : //t.co/M4dDHkbBKk,Chennai / India,"Chennai, Chennai district, Tamil Nadu, India",80.2838331,13.0801721
619,Tue Mar 03 23:08:37 +0000 2020, United Nations Commissioner Of Human Rights To Move SC On # CAA https : //t.co/9cKJR9Q0Pv,India,India,78.6677428,22.3511148
620,Tue Mar 03 23:08:47 +0000 2020," When Delhi burning , Nitish Kumar indulging minority apppeasement politics back home Patna . The anti NRC resolution indicates latest belligerence . Nitish must stop taking @ BJP4India granted . I argue @ ThePrintIndia https : //t.co/rWQ9fni084","Las Vegas, NV","Las Vegas, Clark County, Nevada, United States of America",-115.1485163,36.1672559
622,Tue Mar 03 23:09:05 +0000 2020," RT @ timesofindia : In House Commons , India faces fire CAA , Delhi riots https : //t.co/gUPpbfcvJL https : //t.co/UdhcF0Pl2w",India,India,78.6677428,22.3511148
623,Tue Mar 03 23:09:12 +0000 2020, United Nations Commissioner Of Human Rights To Move SC On CAA https : //t.co/aNtUtW09zZ,INDIA,India,78.6677428,22.3511148
624,Tue Mar 03 23:09:20 +0000 2020," # letsencrypt discovers CAA bug , must revoke customer certificates 🚨🧨🔥🔥🔥🔥 https : //t.co/0m3SbGkLW0 https : //t.co/cE4GEDWuOe","Berlin, Germany","Berlin, 10117, Deutschland",13.3888599,52.5170365
627,Tue Mar 03 23:09:41 +0000 2020, The @ unhrcpr approached Bhim Army Chief bail charges spreading violence . His collaborator camera asking Muslims arm . Most victims riots poor # Dalits man ’ care .,delhi ,"Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India",77.2219388,28.6517178
629,Tue Mar 03 23:10:09 +0000 2020, RT @ Aakar__Patel : CAA internal matter India Lok Sabha allowed discuss .,"Philadelphia, PA","Philadelphia, Philadelphia County, Pennsylvania, United States of America",-75.1635262,39.9527237
630,Tue Mar 03 23:10:15 +0000 2020," UN , Intl . NGOs think tanks intimidating threatening India 's SOVEREIGNTY India… https : //t.co/iZV1zzJ35P","Chicago,U.S.A","A, 7432, South Phillips Avenue, South Shore, Chicago, Cook County, Illinois, 60649, United States of America",-87.56537480285715,41.75986345
633,Tue Mar 03 23:10:31 +0000 2020," RT @ naomi2009 : UN body goes Supreme Court CAA ; ‘ internal matter ’ , says government https : //t.co/sUrJofqL6C via @ timesofindia",India,India,78.6677428,22.3511148
635,Tue Mar 03 23:10:39 +0000 2020, Why @ mlkhattar sir ? RTE blatantly discriminatory provision punishes private Hindu run schools minority institutions exempted . Does NO ONE @ BJP4India know ? Least include minority institutions scope well,Pune,"Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428
636,Tue Mar 03 23:11:14 +0000 2020, It 's March . Time Madness . @ Towson_MBB good shot anybody CAA punching ticket big dance . @ CAABasketball Tournament quarterfinals begin Sunday DC . More Tigers coming @ WMAR2News 5pm . @ TowsonTigers https : //t.co/Djw81WCpe5,"Baltimore, MD","Baltimore, Maryland, 21203, United States of America",-76.610759,39.2908816
642,Tue Mar 03 23:12:10 +0000 2020, Dr. @ Swamy39 jee : UNHRC files intervention application Supreme Court CAA ; Ministry External Affairs says 'no locus standi ' ! ! 🌟💥 https : //t.co/1UjCchM7T2, India,India,78.6677428,22.3511148
647,Tue Mar 03 23:12:41 +0000 2020, # SaveMuslimsAndHumanity Three million Muslims Assam face prospect deportation detainment result measures implemented result NRC . https : //t.co/L14O8N3HWf,Pakistan,پاکستان,71.247499,30.3308401
649,Tue Mar 03 23:13:18 +0000 2020," UNHRC ` plea SC CAA , coronavirus concern India extra ; Listed highest information Ma… https : //t.co/96qQeOSWVu","Bathinda, India","Bathinda, Punjab, India",75.04710156312628,30.17911535
652,Tue Mar 03 23:13:38 +0000 2020," Indian Islamic cleric Maulana # TauqeerRaza threatens soak India blood ; create bloodbath Delhi streets Home Minister @ AmitShah n't abrogate country 's # CAA Law . In another video shot days # DelhiRiots , warns PM @ NarendraModi . https : //t.co/6CeqJ0gmMt",India,India,78.6677428,22.3511148
653,Tue Mar 03 23:13:46 +0000 2020, @ srivatsayb So fact matter CAA become issue international concern . Once narendra… https : //t.co/Y4zQLNbp1l,India,India,78.6677428,22.3511148
658,Tue Mar 03 23:14:35 +0000 2020," NYC , take action introduce resolution IslCAA & amp ; NRC ! @ BabaGlocal @ imranpasha1 @ DarakshanRaja @ dalitdiva @ SASIinNYC @ EqualityLabs @ dviyer @ arjunsethi81 @ lsarsour @ Ayisha_Irfan https : //t.co/G37MWvNGZB","Washington, D.C.","Washington, District of Columbia, 20500, United States of America",-77.0365529,38.8948932
659,Tue Mar 03 23:14:41 +0000 2020," This @ RanaAyyub . I decided keep display name day tribute , undeterred , fearless fight fascism . Accept homage . https : //t.co/MSPohWvjTh https : //t.co/0AfTEr6c3T",Moon,"Muhu, Muhu vald, Saare maakond, Eesti",23.21964608602439,58.5959044
661,Wed Mar 04 00:07:48 +0000 2020," On Tuesday , MEA spokesperson , Raveesh Kumar , reiterated CAA internal affair India foreign party locus standi issues related India 's sovereignty https : //t.co/r9WQ2zhvY5",UAE,Україна,31.2718321,49.4871968
663,Wed Mar 04 00:07:50 +0000 2020," All Bangladeshis living Bengal Indian citizens , Mamata Banerjee says , read views issue CM https : //t.co/B0OODulQVg","Pune, India","Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428
665,Wed Mar 04 00:07:52 +0000 2020, # DelhiRiotTruth : Muslim school terrace used target # Hindus Bricks 🧱 Petrol Bombs . Who # AntiHindu planning name # CAA ? Is conspiracy political parties appease particular community ? # BritishHindus condemn # DelhiGenocide2020 https : //t.co/UboHVFjzzd,"Satara, India","Satara, Maharashtra, India",74.29827807601782,17.63612885
667,Wed Mar 04 00:07:55 +0000 2020, United Nations Buisness approach Indian Supreme Court challenge Law made Indian Parliment . This shows motivated foreign Lobby CAA . Govt register strong objection & amp ; hopefully SC dismiss heavy costs,"भारत, india",India,78.6677428,22.3511148
670,Wed Mar 04 00:08:03 +0000 2020," These MusIim women tell How FORCЕD & amp ; THRЕАTENED BY THEIR OWN MEN Go & amp ; sit Anti CAA Protests & amp ; raise Anti India Slogans . They Beаten Refuse . `` We didnt want go , Men entered housе & amp ; beat us & amp ; forced us go dharna '' https : //t.co/YEZEaonW9Z","New Jersey, USA","New Jersey, United States of America",-74.4041622,40.0757384
672,Wed Mar 04 00:08:12 +0000 2020," In India : Illegal Bangladeshi infiltrators protesting CAA . Recently 2 Bangladeshis arrested involvement Delhi 's Seemapuri violence . In Bangladesh : Today , Bangladesh security shot dead 8 Rohingyas near refugee camp allegedly involved drug & amp ; human trafficking",Planet of Apes,"Fountain of the Planet of the Apes, United Nations Avenue South, Corona, Queens, Queens County, New York, United States of America",-73.84859269440548,40.743157749999995
673,Wed Mar 04 00:08:14 +0000 2020, Do read fine intervention UN High Commissioner Human Rights exposing unconstitutional nature CAA & amp ; also violates India 's international obligations several treaties https : //t.co/rMJjYN2afi,India,India,78.6677428,22.3511148
674,Wed Mar 04 00:08:20 +0000 2020, @ Swamy39 @ Dharma2X Why questioning need CAA . Did file case neighbour 's cou… https : //t.co/YX7gvnnmS4,Belgaum,"Belagavi, Belagavi taluku, Belgaum district, Karnataka, 590001, India",74.5069343,15.8572666
675,Wed Mar 04 00:08:25 +0000 2020," Congress took internal matter India , Kashmir United Nation & amp ; generations Indians suffered . Now supports UN interference Indian Law- CAA . Thankfully India rejected 2014 -2919","भारत, india",India,78.6677428,22.3511148
678,Wed Mar 04 00:08:35 +0000 2020, International behaviour towards India shown true nature world opinion towards India Anti CAA agitation . A big lie pinned us . Now UN HRC wants intervene Supreme Court hearing ! ! !,"भारत, india",India,78.6677428,22.3511148
679,Wed Mar 04 00:08:46 +0000 2020," I n't know edited , credit goes @ harshapatel2013 . Best suited CAA Delhi incidents . @ Aabhas24 @ Sanjay_Dixit @ RatanSharda55 @ desi_thug1 @ almightykarthik @ rightwingchora @ cpsinghji @ RudraVS @ atulagrawwal https : //t.co/cHsw6RnHUu","New York, USA","New York, United States of America",-74.0060152,40.7127281
680,Wed Mar 04 00:08:52 +0000 2020, They One Nation One Election . They Population Control Law . They NRC-CAA . They abrogation Article 370 . They surgical strike . They security forces . Who ? ?,Maharashtra india ,"Maharashtra, India",76.0554568,19.531932
682,Wed Mar 04 00:08:57 +0000 2020, RT @ sucurisecurity : Heads Let 's Encrypt users ! # SSL https : //t.co/R73xWzcFRw,"San Francisco, CA","San Francisco, Avenue Joseph-Laflèche, Terrasse-Vaudreuil, Pincourt, Vaudreuil-Soulanges, Montérégie, Québec, J7V 5M5, Canada",-73.995482,45.3842702
683,Wed Mar 04 00:08:59 +0000 2020," # Exposed Here Ultra-Left Activist Harsh Mandar instigating Anti-CAA Protesters spewing venom Supreme Court India , clearly asking protesters believe highest institution judiciary . https : //t.co/nxRmkIxiav",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
684,Wed Mar 04 00:09:00 +0000 2020, Mohammed retired soldier served Central Reserve Police Force ( CRPF ) 22 years retired head constable 2002 . Mohammad makeshift relief camp northeast Delhi along hundreds others . https : //t.co/mrPRL87Shu,"Toronto, ON, Canada, M4L 3B2","TORONTO, PATH, First Chinatown, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada",-79.3835641,43.6523873
685,Wed Mar 04 00:09:04 +0000 2020," Every pogrom , genocide , ethnic cleansing Indian government allows enables India ’ “ internal matter ” world look away . Maybe India leave UN ’ like .","Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M6K 1X9, Canada",-79.387207,43.653963
686,Wed Mar 04 00:09:05 +0000 2020, RT @ desimojito : How got crowd anti CAA protests https : //t.co/66b3vxuadP,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
687,Wed Mar 04 00:09:09 +0000 2020, RT @ ashoswai : World watching Modi far international pariah ! https : //t.co/NqWTAZiNHo,Kuwait,‏الكويت‎,47.4979476,29.2733964
688,Wed Mar 04 00:09:20 +0000 2020, Maulana Tauriq Raza threaten bloodbath Amit Shah n't withdraw CAA . In secular India It 's legitimate Islamic clerics threaten bloodbath indians . But one Hindu leader ca n't even oppose illegal blocking roads ?,"Bengaluru, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
690,Wed Mar 04 00:09:30 +0000 2020, I remember @ ShekharGupta helped suppress @ cobrapost report key media figures fanned flames find dangerous . How seriously I take comment ?,"Kolkata, India","Kolkata, West Bengal, India",88.3567751581234,22.54541245
