Created At,Text,Location
Sat Mar 07 21:12:45 +0000 2020, @ BadalSarkar06 @ irenaakbar Do know mean CAA ?,europ
Sat Mar 07 21:12:47 +0000 2020," # IslamicJihadis become Holy Warriors , Terrorists become innocent , Thieves become victims , Fasaadis become Dissenters Murderers become Dara Hua , Inciters become Journalists . https : //t.co/Ozh0upw5hy",
Sat Mar 07 21:12:58 +0000 2020, Shaheen Bagh Shopkeepers Meet Senior Delhi Cops Over Anti-CAA Protests https : //t.co/NRNErJVOOt,
Sat Mar 07 21:12:59 +0000 2020," You ca n't fight normal means . I suggest people UP go photo wall , garland pix , light lamps , leave flowers , sing dance . Celebrate heroes . Let 's see shamed .",
Sat Mar 07 21:13:13 +0000 2020," @ TarekFatah @ narendramodi FYI , r citizen 🇧🇩.In # CAA mentioned minority prosecution 🇧🇩 abs… https : //t.co/dJKNGpl6Nh","Chittagong, Bangladesh"
Sat Mar 07 21:13:26 +0000 2020, Cause r ignorance . The mentality get free biryani & amp ; 500rs r ready hit police men… https : //t.co/3jHsR2xN4W,
Sat Mar 07 21:13:29 +0000 2020, Supreme Court stayed bail granted Karnataka High Court 21 Popular Front India ( PFI ) Terrorists accused relation violence Karnataka 's Mangaluru 19 December last year anti-CAA protests .,"Ahmedabad,India"
Sat Mar 07 21:13:30 +0000 2020, -DUNNA CAA ME A PEDOPHILE ON TWITTER -,"Shetland, Scotland"
Sat Mar 07 21:13:36 +0000 2020," We go one step forward opposing draconian laws CAA , NPR NRC filing petitions respect… https : //t.co/MUQPZGKwie","Bengaluru, India"
Sat Mar 07 21:13:36 +0000 2020, RT @ Liberal_Hindu : Peaceful members scared community protesting CAA peacefully . # RiotReality https : //t.co/wEgnCAtunx,"Delhi, India"
Sat Mar 07 21:13:40 +0000 2020, RT @ TWHALEN7 : Another great effort . Now 're ready CAA tournament WIN . HAWK YEAH .,Wilmington NC
Sat Mar 07 21:13:57 +0000 2020, This living example functioning fascist state,
Sat Mar 07 21:14:03 +0000 2020, @ RajivMessage surprised c people n't understand way giving birth popu… https : //t.co/RRM465a7pP,
Sat Mar 07 21:14:04 +0000 2020, @ BBCUrdu CAA protester 's real face Watch peaceful quom protesting without clear agenda . Biryani & amp ; daily wages stopped & amp ; croud disappeared👇 https : //t.co/X1AubDSnam,Rawalpindi Buffallo Farm
Sat Mar 07 21:14:10 +0000 2020, @ ashokepandit @ RubikaLiyaquat Just ask clearly actually want Sometime say lahore best Pakistan… https : //t.co/zqvL7w0TdP,"Ahmadabad City, India"
Sat Mar 07 21:14:11 +0000 2020," @ irenaakbar Which state bullied CAA affect ? If U keep crying , much Hindus cry ? ? ?",Hyderabad
Sat Mar 07 21:14:23 +0000 2020, @ Farhan68020698 @ Guru_Ujwal @ RanaAyyub Lol… muslims ever get point nothing wrong CAA ? And Babri masjid… since issue Delhi riots ? And also know meaning ciao ?,
Sat Mar 07 21:14:27 +0000 2020," We done mistake past achieveing freedom Pakistan would better pakistani 's screwing , lot 's brave soldiers sacrificed freedom & amp ; return got 's true theory think trusting",
Sat Mar 07 21:14:37 +0000 2020," # IslamicJihadis become Holy Warriors , Terrorists become innocent , Thieves become victims , Fasaadis become Dissenters Murderers become Dara Hua , Inciters become Journalists .",India-SecularTillHinduMajority
Sat Mar 07 21:14:45 +0000 2020, @ subhashmittal @ kabulnewstv Not caa whatever happened delhi last week,भारत
Sat Mar 07 21:14:57 +0000 2020, Shame Yogi administration putting people risk,India
Sat Mar 07 21:14:59 +0000 2020, RT @ RawalpindiBuff1 : @ BBCUrdu Ladies r forcefully sent CAA protest sites https : //t.co/8TwH8GNwlr,Rawalpindi Buffallo Farm
Sat Mar 07 21:15:06 +0000 2020, How anti-CAA stir became Muslim upsurge Modi govt https : //t.co/nGNYh9liPx,
Sat Mar 07 21:15:07 +0000 2020," FINAL The Dukes drop close one CAA foe Elon , 4-3. https : //t.co/vQ5SLb7dUo","Harrisonburg, Va."
Sat Mar 07 21:15:21 +0000 2020, Why nation 's representative start offering citizenship excluded communities ACT resp… https : //t.co/Gap6o79zuR,"Hyderabad, India"
Sat Mar 07 21:15:35 +0000 2020, Why jokers commie mindset read partially . First posters rioters one led mob . Second ’ need publicise action still telling world people responsible . Take leave . Next could .,"Uttar Pradesh, India"
Sat Mar 07 21:15:40 +0000 2020, Bidar Court Says Play CAA School Students Was Not Seditious https : //t.co/hwcNbAtOgf,"Bengaluru, India"
Sat Mar 07 21:15:41 +0000 2020, KCR DoB certificate . Former Army Chief minister present central govt dispute DoB.… https : //t.co/nlWRqTPcAm,Hyderabad (India)
Sat Mar 07 21:15:52 +0000 2020, All world pagals His Sanghi gang intelligent people Mr jaishankar country world exclude… https : //t.co/SOZ0bVe4aV,
Sat Mar 07 21:15:52 +0000 2020, “ What day smash records ” # larrymas # JustDoIt # nrc # nikerunning # nikerunclub # running # recoveryrun # recovery… https : //t.co/v7KXiLSPk9,"Ibadan, Nigeria"
Sat Mar 07 21:15:56 +0000 2020," This order Kar HC stayed : Photographs Disclose Policemen Pelting Stones On The Crowd ' , Karnataka HC Grants Bail To Anti-CAA Protesters https : //t.co/prHHVVksLD",
Sat Mar 07 21:16:16 +0000 2020, RT @ CAABasketball : . @ JMUWBasketball finishes # CAAHoops play CAA regular-season co-champions ! https : //t.co/qUZBqoqYyq,
Sat Mar 07 21:16:24 +0000 2020, @ MichaelKugelman Have read # CAA ?,"Leeds, Yorkshire"
Sat Mar 07 21:16:24 +0000 2020, @ JP_Biz EASA ( US FAA ) certification recognized rest world ’ national aviation authorities ha… https : //t.co/ctX7TkvT7Y,
Sat Mar 07 21:17:21 +0000 2020, @ SAlam31416391 @ 1994Bikki @ the_hindu Is ? Majority muslims voted partition . And caa n't affect calm,Bharat
Sat Mar 07 21:17:22 +0000 2020," All world pagals His Sanghi gang intelligent people Mr jaishankar country world exclude religious sect providing , & amp ; country judge transfer Genocide controlling orders 2arrest 3 BJP terrorist Shame https : //t.co/KqzyO7aCQ6","London, Mumbai, Kerala, Sweden"
Sat Mar 07 21:17:42 +0000 2020," The right privacy protected intrinsic part right life personal liberty Article 21 @ myogiadityanath To publicly name shame protested CAA , UP govt put hoardings photos addresses . https : //t.co/DpdPvN7wBS",
Sat Mar 07 21:17:53 +0000 2020, Shaheen Bagh Shopkeepers Meet Senior Delhi Cops Over Anti-CAA Protests https : //t.co/1fOePvxnn6 https : //t.co/bZNuHoi3kK,USA
Sat Mar 07 21:18:03 +0000 2020, @ IndiasMuslims Door Door Caa NRC Congree mla Caught.. https : //t.co/Qp32FGWl9z,"उत्तर प्रदेश, भारत"
Sat Mar 07 21:18:14 +0000 2020, Hindu American Foundation accuses USCIRF perpetuating misinformation CAA https : //t.co/XxSAqcHFRb via… https : //t.co/xLSKzNXHrw,"California,USA"
Sat Mar 07 21:18:19 +0000 2020," While ’ fear-mongering , stop ? Say officials declare foreigner issue shoot sight order . What despicable woman ! Even Assam , people excluded final NRC ( extensive verification ) file appeal HC appointed Foreigners Tribunals",Mother Earth
Sat Mar 07 21:18:25 +0000 2020, Shoutout Marcus Sheffield ( @ schoolyy_ ) earning All-CAA Second Team Honors ! ! 🔥 📝 | https : //t.co/srf0uA3XiH # Team107 # HeatRises🔥 https : //t.co/kgf51xcsYA,"Los Angeles, CA"
Sat Mar 07 21:18:32 +0000 2020, What nonsense ? Do Jihadists need privacy ? Do Gangsters need privacy ? Tell masters keep shit inside homes 😂🤣,"Dehradun, India"
Sat Mar 07 21:18:45 +0000 2020," RT @ JMUWTennis : FINAL The Dukes drop close one CAA foe Elon , 4-3. https : //t.co/vQ5SLb7dUo","Newport News and Norfolk, VA"
Sat Mar 07 21:18:53 +0000 2020, @ iyengarp @ timesofindia @ DrSJaishankar Hope answers question . Source : https : //t.co/DjInC7LzNo https : //t.co/gfWLvKf1Jt,
Sat Mar 07 21:18:55 +0000 2020," @ KanchanGupta He asking , “ Should political career die ? ” . Think person whose entire assembly one BJP MLA absolute majority feeling . It ’ CAA ripped mask secular parties exposed anti Hindu face across . They fear Hindu unity big time .","Rajendra Nagar, India"
Sat Mar 07 21:19:13 +0000 2020," @ Maurya_twitt Anil Ambani group defaulter # YesBankScam revered Offset Deal beneficiary RAFALE recommended PMO France Govt.CAA , Delhi Riots gimmicks divert attention financial mess created Fraudsters MALLYA NEERAV MODI MEHUL CHOWKSEY ADAG GRUP .",Karnataka
Sat Mar 07 21:20:01 +0000 2020, @ ReallySwara much get paid spreading hate ? I never seen talking sense . Have even read C… https : //t.co/jJ6Cjgz2a9,
Sat Mar 07 21:20:11 +0000 2020, RT @ sachin_inc : A big slap @ BJP4India,Bhiwandi 
Sat Mar 07 21:20:12 +0000 2020, Mashallah 💐💐💐💐 Actually scared post CAA & amp ; NRC Bangladesh population might get major boost 😂😂😂 thu… https : //t.co/T4clc9SImy,
Sat Mar 07 21:20:21 +0000 2020, Tech solutions aid crowd management SC premises # SupremeCourt # CAA # CrowdManagement https : //t.co/jDMc6fUE0E,Hyderabad
Sun Mar 08 01:06:46 +0000 2020, Shocking Video Muslims protesting CAA streets Dhaka Bangladesh & amp ; spilling venom PM @ narendramodi Ji ! Anger able turn India islamic state clearly visible ! These # CAAProtests justifies 's importance . https : //t.co/WIm1bEQ8g4,
Sun Mar 08 01:06:46 +0000 2020, AMU Student Leader 's Speech Sparks Row : Anti-CAA Protest Or Anti-India P ... https : //t.co/2VHd9Dra6B via @ YouTube @ FareedZakaria look # HinduPhobic slogans # AligarhMuslimUniversity,
Sun Mar 08 01:06:47 +0000 2020, @ RKpanday1977 And irony opposed CAA India,Delhi
Sun Mar 08 01:06:51 +0000 2020, RT @ pbhushan1 : This attempt history sheeter gangster CM incite mob violence anti CAA protestors .,
Sun Mar 08 01:06:56 +0000 2020, Tahir Hussain used send 50-60 persons daily Shaheen Bagh protest site several vehicles : Taxi drivers reveal Hussain ’ link anti-CAA protests https : //t.co/PZHU9rVyyR,
Sun Mar 08 01:07:00 +0000 2020," Nexus b/w Cong & amp ; Islamists stoking anti-CAA riots ? PFI spent 120 crores , transferred huge sums Sibal & amp ; I… https : //t.co/6TguUFYXK5",
Sun Mar 08 01:07:08 +0000 2020," Bangladesh Mullahs spill venom PM @ NarendraModi streets Dhaka . They r protesting India 's new # CAA law . As I said earlier , entire # AntiCAAProtests anger able turn West Bengal Muslim majority state like J & amp ; K. https : //t.co/NFBC7P1A1Q","Kanpur, India🇮🇳🇮🇳🇮🇳🇮🇳"
Sun Mar 08 01:07:09 +0000 2020, Had missed . DCP ’ wife got grievously injured . He gone talk women request . Clearly trap laid . Was setting trap DCP laying ambush ‘ self defense ’ ?,"Kanthi, India"
Sun Mar 08 01:07:14 +0000 2020, Decision Ajay Singh Bisht Govt put hoardings names addresses Anti-CAA protestors blatant breach Constitutional rights . Goons & amp ; criminals seeks shelter UP peaceful protestors charged fabricated cases . https : //t.co/6Z7mbbEfLY,
Sun Mar 08 01:07:17 +0000 2020, RT @ retheeshraj10 : And democratic secular country grants citizenship basis religion . https : //t.co/30naNWVzKW,
Sun Mar 08 01:07:17 +0000 2020, Tum salaamat raho Wazir-e-Aala . @ TelanganaCMO right . NPR-NRC designed leave us mercy babu ’ discretion People Telangana must face indignity . It ’ affect poorest NPR must stayed state https : //t.co/UYYxEH7ZY6,
Sun Mar 08 01:07:24 +0000 2020, Why Bangladeshi Muslims protesting CAA ? Are happy Bangladesh ? If like move India humbly request PM @ narendramodi.Why would India grant citizenship violent masses ? Is common sense common senses common anymore,
Sun Mar 08 01:07:25 +0000 2020, The district sessions court Bidar Thursday ruled play staged children Shaheen Urdu Medium School Citizenship ( Amendment ) Act ( CAA ) amount sedition . https : //t.co/hvxOvj7Vyn,
Sun Mar 08 01:07:26 +0000 2020," Women challenging patriarchy Pakistan , fighting democracy Hong Kong , defying communications blockade Kashmir , & amp ; leading sit-in India ’ CAA Shaheen Bagh # IWD2020 # EachForEqual https : //t.co/HpA26u1kb4 @ AuratMarchKHI @ hoccgoomusic @ FeminismInIndia",
Sun Mar 08 01:07:31 +0000 2020, British Parliamentarians call immediate end violence perpetrated # HitlerModi hindutva activits Muslims # India ... International pressure building India repeal CAA act # modimadness https : //t.co/ozRwIJBwIu,Kharian Gujrat Pakistan
Sun Mar 08 01:07:33 +0000 2020, Today Shaheen Bagh Shooter Kapil Gujjar got bail Court . Meanwhile Dr. Kafeel saved many dying children still languish Jail simply protesting CAA Guess New India Shoot ! ng lesser crime Protesting .,
Sun Mar 08 01:07:35 +0000 2020," EAM S Jaishankar UN Human Rights Council Director n't seem agree ( # CAA ) : Sure , wrong before.I seen reports J & amp ; K body , carefully skirt around cross border terror problem nothing country next door . https : //t.co/P56RjZEnO2",Right next to you
Sun Mar 08 01:07:36 +0000 2020, Fear ... vehicle hit run come road ... If fear serious - stage cured tablets . If telling lies - No Cure 😎 https : //t.co/s6KLXq21u9,Coimbatore
Sun Mar 08 01:08:01 +0000 2020, Tahir Hussain used send 50-60 persons daily Shaheen Bagh protest site several vehicles : Taxi drivers reveal Hussain ’ link anti-CAA protests https : //t.co/RnQ0LjYWnT,"Hyderabad, India"
Sun Mar 08 01:08:10 +0000 2020," How @ suhasinih ilks concerned # Hindus girls 🇵🇰who , leave alone dignified life , even denied final rite rights ! Dah sanskar ’ permitted , Hindus burry dead , girl ’ body lies outside 24 hrs Tando Alihar , allowed burrial ! https : //t.co/jQEorhuV11",Mumbai
Sun Mar 08 01:08:11 +0000 2020, I never seen @ INCIndia call MuKa actual name . even party member actress khushboo name . But man changed name part sanyas . Remember - A pope changes name assumes title . This joke party n't call pope name . https : //t.co/v1Ewe2OhTL,
Sun Mar 08 01:08:15 +0000 2020," Modi ’ arrogance show past seven months . Old stunts like women ’ day gimmick deployed learnt new tricks . Policy missteps like CAA/NRC , Kashmir & amp ; economy imploding resolution ’ admit mistakes","Tamil Nadu, India"
Sun Mar 08 01:08:18 +0000 2020," @ tommyhobbs20 If memory serves , almost happened 2001 , southern schools backed Richmond went… https : //t.co/XgqKwhQMu2","Richmond, VA"
Sun Mar 08 01:08:18 +0000 2020, A lynch mob prepared dissenters Lucknow . Hoardings come Lucknow names addresses alleged anti-CAA protesters https : //t.co/WwwJtaSpVX,
Sun Mar 08 01:08:25 +0000 2020, Hindu Munnani activist brutally attacked Jihadis Tamil Nadu returning pro-CAA rally . All Hindus condemned terrorist attack shown solidarity shutting shops Coimbatore . Together stand.. ! https : //t.co/feoQSuUBsf,"Bengaluru, India"
Sun Mar 08 01:08:29 +0000 2020," Wow . The SC stays detailed reasoned bail order Karnataka High Court respect Mangalore CAA protests , ex parte . It truly become anti-liberty court , every sense . https : //t.co/jlIRuguwFy",
Sun Mar 08 01:08:33 +0000 2020, In move publicly name shame participants anti CAA protests Lucknow – jeopardise lives hands miscreants – BJP govt UP put hoardings photos home addresses protestors strategic points . https : //t.co/dhTTM9jiKR,
Sun Mar 08 01:08:33 +0000 2020," US religious freedom commission @ USCIRF perpetuates misinformation # CAA https : //t.co/BJAySHkcxQ Lost false misleading propaganda real victims CAA intended help : religiously persecuted refugees Afghanistan , Bangladesh , Pakistan . https : //t.co/89tOuIkL4U",
Sun Mar 08 01:08:34 +0000 2020, Why @ nytimes @ washingtonpost @ BBCWorld @ BBC writing ! Have fallen victim guiles Jihadi Khan ?,"Pune, Maharashtra"
Sun Mar 08 01:08:38 +0000 2020," We want loan defaulters , corrupt babus , criminal politicians , hoarders , inept doctors , wife-beaters , rapists , molesters social malcontent named shamed . But run riot , causing death destruction , # FakeNewsMedia must neither named shamed .",India
Sun Mar 08 01:08:38 +0000 2020," @ kabulnewstv This heart wrenching see . I Afghanistan 2003-04 , India commanded huge respect , Indian , welcome everywhere , Pakistanis often abused . How things hv changed , thanks CAA , afghanis see insult .",Dubai
Sun Mar 08 01:08:42 +0000 2020," This brave British Lady UK Parliament voices persecution minorities Pakistan , Bangladesh & amp ; Supports CAA Is UN trying meddle India 's internal matters keeping silent Pakistan 's rising atrocities ? # UNRejectsCAA # WomensDay # InternationalWomensDay https : //t.co/lFPsQXYLdJ",Chennai
Sun Mar 08 01:08:51 +0000 2020, Also thinking wretched signal sends lower courts . The vast majority - mechanically deny bail - emboldened . And courts stand govt given message highest Court stay orders asking .,India
Sun Mar 08 01:08:54 +0000 2020, RT @ AdityaMenon22 : CJIs Bobde Gogoi 's biggest achievement may make Dipak Misra look like beacon justice,
Sun Mar 08 01:08:56 +0000 2020, Why @ nytimes @ washingtonpost @ BBCWorld @ BBC writing ! Have fallen victim guiles Jihadi Khan ? https : //t.co/ofEPAuh7Fo,
Sun Mar 08 01:09:00 +0000 2020, HUGE ! The Allahabad High Court bench headed Chief Justice hearing matter today assumes huge significance since High Court gone week-long Holi vacation . @ JantaKaReporter https : //t.co/hRFjJv4OKE,"New Delhi, India"
Sun Mar 08 01:09:03 +0000 2020, Thank Women Pakistan # AuratMarch2020 # WomensDay2020 support # Hindu girls abuducted & amp ; converted 🇵🇰 ! Shame @ AzmiShabana @ RanaAyyub @ _sabanaqvi @ khanumarfa @ Shehla_Rashid @ fayedsouza @ ReallySwara @ medhanarmada,
Sun Mar 08 01:09:04 +0000 2020, *1990 Kashmiri Hindu Genocide UN kept quite *Hindus converted Pak UN kept quite *Hindus persecuted Pak UN kept quite *Hindu girls abducted Pak UN kept quite *Baloch brutal genocide UN kept quite CAA India 's Internal matter # IndiaRejectsUN # IndiaRejectUN,Greater Noida 
Sun Mar 08 01:09:08 +0000 2020," Have ever seen government , like petulant 5-year old , puts names , addresses phone numbers private citizens public , compromising safety , dared exercise fundamental right protest ? https : //t.co/Y19OjJkOA1",Mumbai
Sun Mar 08 01:09:09 +0000 2020, Kapil Baisla fired two rounds near ShaheenBagh protest site raising communal slogans granted bail Dr Kafeel Khan still languishing jail speech CAA . Bail order mentions “ delay around 6 hrs n filing FIR unexplained ” ! https : //t.co/9rLMnKZrIS,"Bengaluru, India"
Sun Mar 08 01:09:13 +0000 2020," MediaCrooks : Three Barbarian Groups '' The footsies executing violence brainless idiots , majority ’ know damn thing CAA '' https : //t.co/Oms0FbuKNB",Bharat 
Sun Mar 08 01:09:13 +0000 2020, @ anubhavsinha assam NRC good true story Movie,
Sun Mar 08 01:09:16 +0000 2020, @ TheRoot It sound like Danielle Brooks need better talent agency . I n't watch much TV & amp ; I n't know Daniel… https : //t.co/OmRpZHDyVY,"Cleveland, Ohio"
Sun Mar 08 01:09:29 +0000 2020," https : //t.co/2uteEGtnSb # SwapanDasgupta : `` The Muslim community , short , viewed course politics since 201… https : //t.co/i4yBUMUGzV",
Sun Mar 08 01:09:33 +0000 2020," This violation privacy citizens , privacy fundamental right according Supreme Court . UP Erects Hoardings With Names , Photos Anti-CAA Protesters https : //t.co/pbREEtfs78",
Sun Mar 08 01:09:39 +0000 2020," U.S. body draws parallels CAA & amp ; Holocaust Denying group citizenship creates enabling atmosphere violence A week Delhi Violence , India & amp ; Myanmar subjects discussion hearing Washington organised @ USCIRF https : //t.co/wQWthJtzSt",
Sun Mar 08 01:09:40 +0000 2020, This goes beyond dereliction duty . Borders human rights abuse,
Sun Mar 08 01:09:41 +0000 2020," Given current crisis three dimensions:1 ) The contrived violent anti-CAA agitation communal lines 2 ) The tail spin Indian economy due MoF novices & amp ; 3 ) The C Virus pandemic , Namo govt needs focus forgetting adventures like selling Air India","Delhi, India ( Bharat )"
Sun Mar 08 01:09:45 +0000 2020," Everyday minor Hindu girls abducted , raped forcibly converted Izlam Pakistan , desi fiberal feminists cheer rapists opposing # CAA ! https : //t.co/Az07vXuZnF","Haryana, India"
Sun Mar 08 01:09:45 +0000 2020," I suspect local party leaders like KCR , CBN , Navin Patnaik , Mayawati , Mamata Banerjee Jagan Mohan Reddy even Akhilesh Yadav sometimes double speak way try go hand glove BJP house comes fire . KCR trustworthy .",
Sun Mar 08 01:09:47 +0000 2020, The justice loving people Andhra Pradesh want CM @ ysjagan take categorical position NPR . NPR first step NRC & amp ; stopped unleash human suffering mammoth scale . Addressed impressive gathering Kadapa D.Raja & amp ; @ SitaramYechury https : //t.co/DNBt1s8b21,"Hyderabad, India"
Sun Mar 08 01:09:50 +0000 2020, The next step file case local cops charging parents teachers sedition interrogating kids school play https : //t.co/JBplMFLxYl via @ thewire_in,
Sun Mar 08 01:09:52 +0000 2020," # humanrighte # modi # bjp # india # pakistan # iran # iraq # UAE # saudi # syria # london # toronto # cdnmedia # news # trend # delhi # lahore # karachi @ CIJ_ICJ UP Erects Hoardings With Names , Photos Anti-CAA Protesters https : //t.co/HJtGfg7fu5 via @ thewire_in",
Sun Mar 08 01:09:53 +0000 2020," U8 TO CAA Tourney , # JMU 50-43 lead Elon . Matt Lewis 15 points Dukes , lookin… https : //t.co/QrhM9vWBD5","Virginia, USA"
Sun Mar 08 01:09:57 +0000 2020, Historical Bias Against # India : # US invited # Pakistani expert public hearing India ’ citizenship laws # CAA . https : //t.co/eJjwzo6gyD,
Sun Mar 08 01:10:01 +0000 2020," And ’ wrap ! Thank much every single individual involved competition , truly blessed ! … https : //t.co/4g5r5xNqob",
Sun Mar 08 01:10:05 +0000 2020, Former Page County High School softball star Kate Gordon broke James Madison Colonial Athletic Association record career home runs Friday afternoon : https : //t.co/7BtWeuXAES,
Sun Mar 08 01:10:06 +0000 2020," This Holi , Let Us Welcome Our New Fellow Citizens-The Persecuted Refugees CAA Is Meant For . Let us celebrate # HoliForHumanity , # HoliForUnity send love joyful new citizens minorities facing persecution Pakistan , Bangladesh , Afghan https : //t.co/sFDMyMkbJT",New Delhi
Sun Mar 08 01:10:08 +0000 2020, Why action elected governments seen lynch mob instigating ? Why fakers still reported police & amp ; suspended SM platform spreading hate & amp ; instigating mob ? This tweet real instigating @ TwitterIndia # HindusUniteForDharma,"Surat, India"
Sun Mar 08 01:10:13 +0000 2020, RT @ fgautier26 : # IslamAgainstHindus Retweet 10 times,
Sun Mar 08 01:10:13 +0000 2020," Karnataka : Sessions Court finds nothing seditious anti-CAA play Bidar school , grants anticipatory bail accused Sedition Case https : //t.co/wD6yMn4lK7",
Sun Mar 08 01:10:15 +0000 2020," U.S. body draws parallels CAA & amp ; Holocaust Denying group citizenship creates enabling atmosphere violence A week Delhi Violence , India & amp ; Myanmar subjects discussion hearing Washington organised @ USCIRF https : //t.co/xoM4FAK3oV",
Sun Mar 08 01:10:18 +0000 2020, What nonsense ? Do Jihadists need privacy ? Do Gangsters need privacy ? Tell masters keep shit inside homes 😂🤣,Hyderabad India &Abu dhabi 
Sun Mar 08 01:10:21 +0000 2020," Dear @ JaiTDP ● CAA granting CITIZENSHIP Hindus , Christians , Parsi , Punjabi Jain communities persecuted Majority community Muslim Dominated nations . ●TDP supported CAA Parliament usual U-Turn politics votes . # AntiHinduTDP https : //t.co/FE0vxv2EkU","Bhimavaram, India"
Sun Mar 08 01:10:26 +0000 2020, Today CJI Bobde led bench `` Stays '' bail order 21 Anti CAA protestor over-ruling High Court decision granting Bail . The CJI Bobde led bench granted Bail 14 convict 2002 genocide . Jai Judiciary😥,"St Petersburg, FL"
Sun Mar 08 01:10:30 +0000 2020, RT @ AjitKDoval_FAN : UN Kashmiri Pandits - All lines busy UN Pakistani & amp ; Bangladeshi Hindus - All lines busy UN CAA - We st…, India
Sun Mar 08 01:10:34 +0000 2020, For decades peacefuls treated like 'daldla bacha ' got whatever asked . Then suddenly favourite child given reality doze 370 Ayodhya . What kid ? He 'll choose irrelevent CAA cry baby .,Bombay
Sun Mar 08 01:10:39 +0000 2020," @ shoaibJamei SO many snakes cobras got unsurfaced India due CAA , Shoai Jamei one , thanks Modi Amit Shah",CANADA
Sun Mar 08 01:10:43 +0000 2020," Yesterday met one muslim working site , criticizing PM CAA NRC . When asked details , knew nothing",
Sun Mar 08 01:10:45 +0000 2020," The opposition CAA/NPR/NRC limited urban areas . And Shaheen Bagh longer name locality . Shaheen Bagh protest Malmal , Madhubani , Bihar # BoycottNPR https : //t.co/zdZZzn6RSm","Nagpur, India"
Sun Mar 08 01:10:50 +0000 2020," We 're ready # CAA dialogue , come procession : @ rsprasad # AapKiAdalat @ OfficeOfRSP # RSPrasadInAapKiAdalat read : https : //t.co/rwxNAYeWpL https : //t.co/BmztYBeOf9","Bhadrak, India"
Sun Mar 08 01:10:50 +0000 2020, @ joyakha41493541 n't want NRC CAA NPR https : //t.co/rw58z3j6AU,"अमरावती, भारत"
Sun Mar 08 01:10:51 +0000 2020," “ To cut chase , long haul need dig trenches selective arrests begin phase two state terror unleashed. ” ⁦ @ jawharsircar⁩ The Wire . https : //t.co/3esVofpba1",
Sun Mar 08 01:10:52 +0000 2020, Reality # AntiHindu # IslamoFascism,
Sun Mar 08 01:10:53 +0000 2020, “ We tried reduce number stateless people # CAA legislation . That appreciated ” : S. Jaishankar https : //t.co/t4fCnUvALg,"उड़ीसा, भारत"
Sun Mar 08 01:10:53 +0000 2020, RT @ htTweets : ‘ Show country says everybody welcome ’ : @ DrSJaishankar CAA https : //t.co/NRGBKxCba8 https : //t.co/gJdZ6Xexp3,"Maharashtra, India"
Sun Mar 08 01:10:57 +0000 2020, We tried reduce number stateless people # CAA extent .,"Darbhanga, India"
Sun Mar 08 01:11:02 +0000 2020, Show country says everybody welcome : External Affairs Minister @ DrSJaishankar ji There 's none ! Nations related rules . But everyone coming India setup citizenship criteria ? `` We n't run Dharmashalas '' https : //t.co/HOR4y3Wxzd,"Hyderabad, India"
Sun Mar 08 01:11:28 +0000 2020, @ sushil_raj_kesh @ Payal_Rohatgi There lots muslim follow quran know them.. They free minded.. They… https : //t.co/xKrQmujZVf,
Sun Mar 08 01:11:31 +0000 2020, This course assumes two things : - • That 50-odd staff n't decided build life EU.… https : //t.co/vcN3uJeqsi,"North London, near a Waitrose"
Sun Mar 08 01:11:31 +0000 2020," And reason I say limited , unless mutual recognition CAA EASA CAA F… https : //t.co/ue3mOiyCpX","North London, near a Waitrose"
Sun Mar 08 01:11:35 +0000 2020, My views : 1 . Secularism vs Indian Secularism 2 . Pakistan 's aggressive diplomacy & amp ; India 's defensive diplomacy 3 . Why Bangladeshis protesting CAA 4 . Aurat March Pakistan & amp ; solidarity Marvi Sirmad . Please follow link👇 .. https : //t.co/DbXpo90GLo via @ YouTube,
Sun Mar 08 01:11:36 +0000 2020, @ TwitterIndia please hide @ fayedsouza Pic name Twitter This violation privacy . As too… https : //t.co/WoERhWjcEc,India
Sun Mar 08 01:11:42 +0000 2020," @ RMCpost @ shahid_siddiqui Second largest population earth india wants claim minority status . Are bhai majority crime rates . You let minority survive place become majority , ? Do n't want religion CAA everything else yes religion",Bharat 
Sun Mar 08 01:11:43 +0000 2020," Criminals lose right commit crime . Stone pelting , arson , firing guns , attacks weapons , attacking police ... You 've lost . Had Shariah people wish , 've given severe punishment straight away & amp ; could n't even utter word",ଓଡ଼ିଶାରେ କାମ ନାହିଁ ବାହାରେ ଅଛି 
Sun Mar 08 01:11:51 +0000 2020," Find common connection among hooligans Dhaka , Mumbai , Delhi , Aligarh , Kolkatta ! brotherhood among infiltrators inside & amp ; wan na infiltrators This nothing part Jihad make Darul Ilzam need CAA & amp ; NRC # DelhiViolence https : //t.co/zuQI7vZhu9","Surat, India"
Sun Mar 08 01:11:52 +0000 2020, RT @ OpIndia_com : The intelligence agencies specific evidence connects terror-state Pakistan anti-CAA protests https…,
Sun Mar 08 01:11:54 +0000 2020," It n't surprising man , minister Narendra Modi 's cabinet , saying . What 's surprising Indian diplomat . What embarrassment IFS ! https : //t.co/lVgTsPSHOw","Chennai, India"
Sun Mar 08 01:11:59 +0000 2020, @ pandey_priyanka @ ManikTyagi @ Nidhi @ htTweets If u r Indian u need fear ? Birth certificate not… https : //t.co/GuJ2msNBxA,India
