Created At,Text,Location
Sat Mar 07 04:12:15 +0000 2020," This shameful evading tactic agencies . All instigators , conspirators , perpetrators within borders .",
Sat Mar 07 04:12:15 +0000 2020, People involved anti-CAA protests Noor e Ilahi harassed . Muslim boys threatened framed fake charges . Yesterday 5 Muslim boys picked afternoon four released P.S . Bhajanpura extorted money releasing .,Earth
Sat Mar 07 04:12:17 +0000 2020," Congress digest fact Muslim nations support PM Modi . Therefore , They led Protest name Muslims CAA . “ They feel world ’ Muslim countries love Modi much , create fear among Indian Muslims . https : //t.co/48xpc8Ljjf",Bharat
Sat Mar 07 04:12:18 +0000 2020, @ AshiqRafa @ TweetInder @ zeeshansaz @ pendown No example quite wrong . There people slapped t… https : //t.co/9h8XCkDSUf,"Bengaluru, India"
Sat Mar 07 04:12:20 +0000 2020, Putting names addresses anti CAA protestors like inviting far right thugs attack . Remember Gauri Lankesh ? https : //t.co/D1zrvsogDy,"Guwahati,Shillong&Delhi"
Sat Mar 07 04:12:26 +0000 2020," RT @ SalmanNizami_ : Thank UN ; CAA communal , CAA anti- Constitution , CAA anti- democracy , CAA anti- India . # UNRejectsCAA http…",
Sat Mar 07 04:12:28 +0000 2020, Supreme Court agrees hear activist Saket Gokhale 's plea challenging constitutional validity Citizenship ( Amendment ) Act ; issues notice Centre . # CAA,"New Delhi, India"
Sat Mar 07 04:12:30 +0000 2020," RT @ ShaheenBaghs : ‘ Mumbai Bagh ’ : Women protesting CAA , NRC allege beaten police https : //t.co/ef4ga5W2SQ",India
Sat Mar 07 04:12:32 +0000 2020, A must-read . @ RanjitSeagull,
Sat Mar 07 04:12:36 +0000 2020, # UNRejectsCAA & amp ; filed petition SC CAA 🔸It 's big failure Modi Govt 's diplomacy 🔸UN directly interfering law passed parliament.Never happened 🔸Indicates world lost trust Modi 's ability abide rule law & amp ; human rights https : //t.co/GbolohXK1t,
Sat Mar 07 04:12:43 +0000 2020, @ anilbhalla88 @ tavleen_singh Correct 's exactly wat shah Modi want achieve CAA NCR..wats ur problem wit… https : //t.co/T5GbD4OpNk,
Sat Mar 07 04:12:43 +0000 2020," Given current crisis three dimensions:1 ) The contrived violent anti-CAA agitation communal lines 2 ) The tail spin Indian economy due MoF novices & amp ; 3 ) The C Virus pandemic , Namo govt needs focus forgetting adventures like selling Air India",
Sat Mar 07 04:12:44 +0000 2020, Payal Rohtagi thinking Economy . Chetan Bhagat thinking CAA . Sadhguru thinking Secularism . Arnab thinking Peace & amp ; Harmony . Aur kitne achhe din chahiye mitron ? 😊,Malaysia
Sat Mar 07 04:12:45 +0000 2020," Have ever seen government , like petulant 5-year old , puts names , addresses phone numbers private citizens public , compromising safety , dared exercise fundamental right protest ? https : //t.co/Y19OjJkOA1",Pondicherry University
Sat Mar 07 04:12:49 +0000 2020," Yesterday , attended JanSabha Ranchi . Heavily attended tribals . The question NPR ’ want NRC looms large . # resistance # notocaa_npr_nrc https : //t.co/fAUAYsjEt1",
Sat Mar 07 04:12:51 +0000 2020, 1st video- Plz listen conversation trip muslim said first sentence- '' जी मैं भी # CAA # NRC का विरोध करता हूँ क्योंकि मैं भी 1 मुस्लिम हूँ '' On 2nd march I talk # CAA # NRC # Delhi trip him🙏 # DelhiRiotTruth # DelhiRiots https : //t.co/nBthv0n71P,"Bengaluru South, India"
Sat Mar 07 04:12:51 +0000 2020, @ BrutIndia The anti CAA paid protesters enemy countries . They unleashed terror nation 's captial.… https : //t.co/lKsLUNUQEm,Earth
Sat Mar 07 04:12:52 +0000 2020, Opposition planned act internationlise CAA .. timing Trump visit..,"Bidar, India"
Sat Mar 07 04:12:53 +0000 2020," `` By putting names , photos addresses , government putting life safety danger . '' A call public lynching humiliation made . Who needs 'Detention ' second class citizenship ? https : //t.co/8EgXIa8F0t",Azad Kashmir Province
Sat Mar 07 04:12:54 +0000 2020, This happening Maharashtra ruled Maha Aghadi Congress partner . There police cracking illegal anti CAA dharna Delhi Congress supporting Shaheen bag . @ NAN_DINI_ @ Si_lv_er @ RituRathaur @ ARanganathan72 @ ShashiTharoor @ RanaAyyub @ khanumarfa @ BDUTT,"Madurai North, India"
Sat Mar 07 04:12:54 +0000 2020, @ AbhishBanerj Saanu ki ? We focus 70 % India built . Trade & amp ; construction . A digital Govt post CAA/N… https : //t.co/MGXDzx7ZzU,The Planet Earth
Sat Mar 07 04:12:55 +0000 2020," Shame India Today , Yogi ... agenda destabilize country failed ... ..This result o… https : //t.co/paAsHTlD1r","Bhiwadi,Rajasthan,India"
Sat Mar 07 04:12:59 +0000 2020," I fail understand moral capacity India . It ’ beyond repugnant - first @ ProfVarshney says factually wrong - second , offering expedited refuge Pakistani minorities ( sans Ahmadis , sans Shiyas ) Pakistani people ’ get comment ?","New Delhi, India"
Sat Mar 07 04:13:02 +0000 2020," This report factually wrong . The hearing BURMA India , gentleman noted selected Burma , given previous work . The India panelists Aman Wadud Assam . He “ India witness ” .",New York City
Sat Mar 07 04:13:03 +0000 2020, RT @ jaavedjaaferi : After DC comics ’ UP nomics # JusticeLeagueUPheaval https : //t.co/zF9HwzdQST,
Sat Mar 07 04:13:05 +0000 2020," Under international human rights law , States must respect & amp ; ensure migrants territory jurisdiction receive equal & amp ; non-discriminatory treatment , regardless legal status & amp ; documents possess . CAA violates law . # UNRejectsCAA",
Sat Mar 07 04:13:06 +0000 2020," The entire world knows CAA passed Govt discriminatory apartheid , Govt realizing concerns pain people . # UNRejectsCAA",
Sat Mar 07 04:13:08 +0000 2020, # UNRejectsCAA Aap Chronology Samjhiye - Pahle India Rejects CAA - Phir West Rejects CAA - Phir Europe Rejects CAA - Aur Ab UN Rejects CAA RT also reject CAA . https : //t.co/Koq5tIQcxE https : //t.co/oiufauRvHB,
Sat Mar 07 04:13:09 +0000 2020," UP Erects Hoardings With Names , Photos Anti-CAA Protesters - https : //t.co/Ez5KL3SHJm Desi version Nazi Yellow Star ( Jewish badges Judenstern ) mark shame target group .",
Sat Mar 07 04:13:10 +0000 2020," International Criticism CAA-NRC Delhi Riots 👉 In British Parliament 👉 In European Parliament 👉 United Nations Human Rights Chief complains Supreme Court 👉 USA Congress research wing criticized 👉 PM Turkey , Supreme Leader Iran condemned Modi Govt",
Sat Mar 07 04:13:10 +0000 2020, RT @ narendra52 : All Idiots Who Against CAA read 👇👇👇,Hyderabad India &Abu dhabi 
Sat Mar 07 04:13:10 +0000 2020, # Bangladesh one stable neighbour past years Hasina govt Teesta water sharing among irritants bilateral ties . Gains could reversed protests spill & amp ; also provide fresh steam Hasina ’ opponents . # CAA internal & amp ; external costs India,
Sat Mar 07 04:13:13 +0000 2020, UP govt put Photos/Name/Address many Anti-CAA protesters public . Yogi govt accuses activists violence UP . Such kind act put life risk . This invitation Mob Lynching ? ? ? https : //t.co/uT2hWBwGhf,"Dubai, United Arab Emirates"
Sat Mar 07 04:13:14 +0000 2020, Bull . No state obliged make citizens illegal immigrants undocumented people long deportation war zones . Some given citizenship others asked wait longer get naturalized . Instant citizenship sundry n't norm anywhere,
Sat Mar 07 04:13:15 +0000 2020," These pics waged war nation . They killed police personnel ’ , Pelted s… https : //t.co/DyFtEiQRRO",Mumbai
Sat Mar 07 04:13:16 +0000 2020, # Indian agencies point # Pak link anti- # CAA protests https : //t.co/vzSMDjWeIW Sent Hindustan Times Android App .,
Sat Mar 07 04:13:16 +0000 2020, Fake news alert .,"New Delhi, India"
Sat Mar 07 04:13:17 +0000 2020," 1 ) Private Sector Collaboration - Give Rafale contract Bankrupt Cronies 2 ) Fair Competition - Shut & amp ; sell BSNL , ONGC , BPCL Cronies 3 ) Wealth Creation - Give Loans Cronies siphon & amp ; pay 4 ) Archaic Laws Deletion - Introduce Archaic like CAA NRC NPR https : //t.co/wMjttJu3H4",
Sat Mar 07 04:13:24 +0000 2020, On ground protestors named shamed ? Didn ’ cops tell court evidence viol… https : //t.co/ne7wUBdB3D,New Delhi / Maharajganj UP
Sat Mar 07 04:13:24 +0000 2020, RT @ sadafjafar : Well ... # संघर्ष_जारी,
Sat Mar 07 04:13:26 +0000 2020, RT @ htTweets : Indian agencies point Pakistan link anti-CAA protests ( report Shishir Gupta ) https : //t.co/inIcJxHTJ3 https : //t.co/…,
Sat Mar 07 04:13:26 +0000 2020," Take serious cognisance @ myogiadityanath , accused serious criminal cases & amp ; leads UP govt , makes distinction b/w accused & amp ; convicts . Here , alleged anti CAA protestors . Last 3 yrs , alleged 100 criminals killed police encounters https : //t.co/aDJF5IwTeD",India
Sat Mar 07 04:13:28 +0000 2020, 1 . All Major Critics Clearly Said # Dabangg3 Lost 40+ Crs due CAA protest & amp ; 's Real value 190+Crs 2 . All Major Critics Clearly EXPOSED Calculator used AkshayKumar Cross 200Crs lucky number 9 . But Illiterate Akki Fans say Both FALSE 😁,"New Delhi, India"
Sat Mar 07 04:13:30 +0000 2020, Now know need NRC ! Banned church terror group warns Hindu bengalis leave meghalaya ! Who outsting ? # missionkaali https : //t.co/f8FcQ6XwwF,
Sat Mar 07 04:13:31 +0000 2020, These Anti Nationals nominal jobs n't pay single penny tax . Then flood streets destroy… https : //t.co/cqfxzLIicR,आर्यावर्त
Sat Mar 07 04:13:31 +0000 2020," From today 's TOI , video released police yesterday : A mob 2000 anti-CAA protesters attacked badly outnumbered policemen , throwing stones even firing . This incident Constable Ratan Lal shot dead DCP Amit Sharma critically injured . https : //t.co/reZxxsGcpe","Jaipur, India"
Sat Mar 07 04:13:33 +0000 2020, RT @ JhaSanjay : This serious . @ INCIndia @ BBCWorld @ cnni @ nytimes @ washingtonpost,"नई दिल्ली, भारत"
Sat Mar 07 04:13:36 +0000 2020, Pakistan failed get diplomatic support abrogation Art 370 J & amp ; K. A baffled Pak used 's frustration fund/support ANti-CAA protests . Local J ! hadis & amp ; Activists dancing per instructions ISI . https : //t.co/T5VY4Dyg0W,Kashi/Varanasi
Sat Mar 07 04:13:36 +0000 2020, OPINION | The prime minister home minister repeatedly stated one India fear losing citizenship CAA . Any child understand CAA meant come outside . https : //t.co/rFrJYqBR0X,"Srinagar, Kashmir"
Sat Mar 07 04:13:38 +0000 2020, Then say indigenous protest women ! Fact remains completely '' brainwashed '' & amp ; used `` herd '' people ulterior motives- surprise links found # ISI & amp ; # PakistanArmy # ShaheenbaghTestOnIndiaTv # CAA # DelhiRiots2020 @ abbas_nighat @ IGeetaSharma https : //t.co/4pRFNqsnRD,TRILINGA
Sat Mar 07 04:13:38 +0000 2020," Insightful & amp ; scathing piece Dr Manmohan Singh ongoing social , economic & amp ; Coronavirus crisis . One simple article need read today understand badly stuck . He says : 1 ) Contain Coronavirus 2 ) Roll back CAA 3 ) Economic reforms https : //t.co/DYZljaS0td",
Sat Mar 07 04:13:39 +0000 2020, Thanks suggestions,"New Delhi, India"
Sat Mar 07 04:13:39 +0000 2020, All diplomatic relations Afghanistan India failed ... CAA caused Afghan muslims turn India . # UNRejectsCAA either . https : //t.co/re96FX0JLO,"الرياض, المملكة العربية السعود"
Sat Mar 07 04:13:44 +0000 2020, According @ fayedsouza ca n't put wanted picture violation privacy criminals .,🇮🇳
Sat Mar 07 04:13:45 +0000 2020, UNHRC Chief hs locus standii meddle India 's internal affairs . CAA entirely India 's domestic issue . GoI shld strongly condemn discriminatory move vis-a-vis China n find behind mischief . Is Pak-sponsored nudged GOP Reps ? @ MEAIndia,
Sat Mar 07 04:13:45 +0000 2020, I spoken NRC . But CAA disenfranchise anybody . Mixing two wrong . Even Harish Salve makes distinction clear .,Delhi/ NCR 
Sat Mar 07 04:13:48 +0000 2020," brave British Lady UK Parliament voices persecution minorities Pakistan , Bangladesh & amp ; Supports CA… https : //t.co/dO4zv0E8ij",India
Sat Mar 07 04:13:49 +0000 2020, Wish reiterate CAA internal matter India concerns sovereign right Indian Parliament make laws . We strongly believe foreign party locus standi issues pertaining India ’ sovereignty . # IndiaRejectsUN,
Sat Mar 07 04:13:51 +0000 2020, RT @ VishnuK25318928 : # IndiaRejectsUN Who UN interfere internal matters We Indians supports CAA . India strongly rejects IN .,
Sat Mar 07 04:13:51 +0000 2020, RT @ alokmehtaeditor : # CAA Wstern Countries See attitudes violation Human Rights . Read article facts . http…,"Pandaria chhatisagad,India"
Sat Mar 07 04:14:00 +0000 2020, RT @ BhavikaKapoor5 : International pressure BJP govt . https : //t.co/L6mt6F5pqT,
Sat Mar 07 04:14:00 +0000 2020," @ PrinceArihan Who hell UN reject CAA keeps mouth shut Pak massacres Hindus Baluch , China shoves Udhigirs list endless . # IndiarejectsUN # indiarejectsun",
Sat Mar 07 04:14:04 +0000 2020, Indian police brutality reaches new lows pogrom Muslims India continues part fascist Modi Govt 's ethnic cleansing agenda https : //t.co/BRI9LRHMX3,PTI WoRLd
Sat Mar 07 04:14:05 +0000 2020," vinitgoenka : RT trsriniwas : Excellent rebuttal vinitgoenka Ji liberals . Poor chaps , answers 🙏 https : //t.co/jJPwFKB0to",India
Sat Mar 07 04:14:06 +0000 2020, If differences resolve among n't need external interference # ISupportCAA_NRC… https : //t.co/sbiTihD5OR,
Sat Mar 07 04:14:08 +0000 2020," Nationalists well & amp ; dominated Social Media especially Twitter . 1 reasons leftist CAA agenda spread , dominate Instagram , youth believes . 2024 battle Insta , Have started posting there- Follow Instagram- Link : https : //t.co/APUVdz3TUz…","Gujarat, India"
Sat Mar 07 04:14:11 +0000 2020," These pics waged war nation . They killed police personnel ’ , Pelted stones innocent people , Fired gun shots streets . They terrorists & amp ; deserve named & amp ; shamed streets . No country tolerates nonsense .",India
Sat Mar 07 04:14:13 +0000 2020," 1 ) Private Sector Collaboration - Give Rafale contract Bankrupt Cronies 2 ) Fair Competition - Shut & amp ; sell BSNL , ONGC , BPCL Cronies 3 ) Wealth Creation - Give Loans Cronies siphon & amp ; pay 4 ) Archaic Laws Deletion - Introduce Archaic like CAA NRC NPR",kya karoge jaan ke te batao
Sat Mar 07 04:14:13 +0000 2020," @ ndtv @ OnReality_Check Oh , Violence hapnd Bengal pasng CAA come undr violence catgry , Jamia , AMU , UP Violence , illegal forceful roadblock nt violence , Daring Hindus Waris Pathan Ok , But , How @ KapilMishra_IND said , 2 open road It 's Violence 😊🙏",Bangalore
Sat Mar 07 04:14:14 +0000 2020," 'Long live Constitution , long live love ' : Full speech Harsh Mander , govt says 'incited ' violence an… https : //t.co/3OlSAiMjfF","New Delhi, India"
Sat Mar 07 04:14:15 +0000 2020," Do n't follow hypocritical oath CAA , @ UN ! Where u non-muslims persecuted three islamic nations ? Now Humanitarian act introduced India , u call discriminatory ! # IndiaRejectsUN https : //t.co/Aijyi2NTsJ",
Sat Mar 07 04:14:16 +0000 2020, RT @ samskarebyaha : Pakistani muslim rape squads .,Hindustan
Sat Mar 07 04:14:17 +0000 2020," It 's include event management political program PM Modi ji divert attention real issues , UP Hoardings jus… https : //t.co/NjTqI16YoO",Odisha
Sat Mar 07 04:14:17 +0000 2020," The Wire always cares , protects well wishers Rioters , Antisocials , Antinationals ... In service Nat… https : //t.co/JLzBYVfEOf","Kolkata, India"
Sat Mar 07 04:14:18 +0000 2020, @ PMOIndia @ narendramodi Ai need security India I caa trust United States security help tha… https : //t.co/BAnxoXx6zo,
Sat Mar 07 04:14:19 +0000 2020," The fact Pakistani Muslim Hindu another country follow procedures Indian citizenship . CAA provides expedited citizenship persecuted kafirs arrived 2014 . Any help kafirs haram , Islamists oppose CAA .",
Sat Mar 07 04:14:20 +0000 2020, They n't differentiate refugees basis religion u r . Hope u gray matter unders… https : //t.co/KIeagbwf2i,
Sat Mar 07 04:14:21 +0000 2020, @ USCIRF `` Pakistani expert '' # CAA ? # DelhiPogrom2020 # NRC_CAA_Protests,New York City
Sat Mar 07 04:14:23 +0000 2020," If # UNRejectsCAA thn # IndiaRejectsUN , UN n't hv right interfere indian laws . CAA religious persecuted . # supportcaa Support RT",
Sat Mar 07 04:14:28 +0000 2020," # UNRejectsCAA ? ? What UNHR India CAA ? Better CAA according UN ? Minorities Pak , bangladesh finally getting really deserved UN wants reject ? # IndiaRejectsUN",
Sat Mar 07 04:14:29 +0000 2020," On ground protestors named shamed ? Didn ’ cops tell court evidence violence ? Moreover ⁦ @ myogiadityanath⁩ govt breach privacy , SC upheld part fundamental rights ? https : //t.co/eYTT1X8i33",
Sat Mar 07 04:14:31 +0000 2020," RT @ trsriniwas : Excellent rebuttal @ vinitgoenka Ji liberals . Poor chaps , answers 🙏",India
Sat Mar 07 04:14:37 +0000 2020," RT @ IntrepidSaffron : Modi Ji take CAA Triple Talaq , Must watch 🔥🔥🔥 https : //t.co/jiYvcKqSJn",India
Sat Mar 07 04:14:41 +0000 2020," For , @ washingtonpost @ the_hindu @ thewire_in @ TheQuint No international platform , seminars ... .no UN ... ..no Shaheen bagh ... ..no rants victim hood nothing BUT Modi got # CAA everyone complaining ... .. Hypocrisy flavor lobby","Noida, India"
Sat Mar 07 04:14:41 +0000 2020," Protest Rally & amp ; Convention CAA , NPR & amp ; NRC # Kolkata . Moulana Abdul Rafeeque , President , Jmaaat e Islami Hind West Bengal Chapter , Former Supreme Court Justice Ashok Ganguly dignitaries addressed convention . # nonpr # nonrc # rejectcaa https : //t.co/mfcZooqqg1",
Sat Mar 07 04:14:42 +0000 2020, RT @ TimesNow : Report : SC asks activist @ harsh_mander respond allegations hate speeches . https : //t.co/mJ1rbJpSJk,Hyderabad India &Abu dhabi 
Sat Mar 07 04:14:48 +0000 2020, RT @ SwarajyaMag : ‘ Fail To Understand Why CAA Is Discriminatory ’ : Renowned Lawyer Harish Salve https : //t.co/Kqb5AUVx5K,Global
Sat Mar 07 04:14:49 +0000 2020, @ DelhiPolice arrest @ georgesoros,
Sat Mar 07 04:14:51 +0000 2020, RT @ Annoyedsingh : This .,"Bombay, India"
Sat Mar 07 04:14:54 +0000 2020," India-Bangladesh relations matured great deal make identity conflicts completely irrelevant . But CAA , islamists Sheikh Hasina kept good control got shot arm . Development , economy , trade take backseat 🙃 https : //t.co/HWuqe2CYH4",are madar ye jaga kaunsi hai ?
Sat Mar 07 04:14:57 +0000 2020," “ UP Erects Hoardings With Names , Photos Anti-CAA Protesters ” . Only Muslims Liberal Hindus listed provoke hatred Hindu Fanatics rioted/killed named . Is court enforce discipline BJP Thug/Criminal-turned-CM ? https : //t.co/GQMOaC1xbc","Chandigarh, India."
Sat Mar 07 04:14:58 +0000 2020, Horrendous . Putting every one risk . And also courts approved ? Can U.P . Police put hoardings identifying anti-CAA protesters accused violence addresses like city ? https : //t.co/v17PuzPvwE,"Bangalore, Karnataka"
Sat Mar 07 04:15:00 +0000 2020," They ca n't act Sayemas , Javed Akhtars Swaras . They ca n't pin Tahirs Shahrukhs They expor… https : //t.co/2ykwCqphph","Srinagar, Kashmir"
Sat Mar 07 04:15:03 +0000 2020, @ sarahkalidasi Only NPR NRC dear . There difference,Maddur
Sat Mar 07 04:15:10 +0000 2020," RT @ Tahiriq37682045 : # UNRejectsCAA Oh ! Why silent Please speak loudly , `` India Indian CAA , NPR , NRC hate https : //t…","Houston, TX"
Sat Mar 07 04:15:11 +0000 2020," To ones stand # CAA I ask question , first make sure 's # PAA ? Then 'll talk abou… https : //t.co/PRy3Q1kgWF","Kerala, India"
Sat Mar 07 04:15:16 +0000 2020, Like care😒,
Sat Mar 07 04:15:17 +0000 2020," The UN High Commissioner mentioned CAA raises important human rights issues , including compatibility relation `` Right Equality Before Law '' & amp ; `` Nondiscrimination Nationality Grounds '' India ’ human rights obligations . # UNRejectsCAA https : //t.co/ydAHBMLftI",
Sat Mar 07 04:15:19 +0000 2020," Yogi 's name shame raj : Banners photos , personal details CAA protesters put Lucknow Read : … https : //t.co/iap8sfHvAi","Jammu, Jammu And Kashmir"
Sat Mar 07 04:15:19 +0000 2020," This precisely I , 2014 Private Members ' Bill , & amp ; @ INCIndia , 2019 manifesto , argued amending Sedition Law bring conformity SupremeCourt rulings restrict sedition incitement violence State . The law grossly misused https : //t.co/XglZ64OYLr",
Sat Mar 07 04:15:20 +0000 2020, anti-CAA agitation exactly fast-tracking naturalization time-limited small portion girls families hv managed flee jihadi brethren agitator 's beloved mullah-infested lands .,"Bangalore, India"
Sat Mar 07 04:15:21 +0000 2020, Uttar Pradesh : # Lucknow police places hoarding prominent intersections city carries photos names accused damaged public property protest # CAA 19th Dec 2019 . # AIRPics : Sushil Chandra https : //t.co/RTmpcojSj8,"Kanpur, India"
Sat Mar 07 04:15:21 +0000 2020," RT @ ranjeet87035789 : # लव_जेहाद_इस्लामिक_एजेंडा Modi Ji explaining reality people opposing Triple Talaq , CAA , NRC . # UNRejectsCAA htt…","Maharashtra, India"
Sat Mar 07 04:15:23 +0000 2020, Which privacy violated came road wear Burka ? Where openly seen cameras ?,Belgaum
Sat Mar 07 04:15:23 +0000 2020, @ MumbAgainstCAB @ NrcProtest @ ResistCAA @ JACMaharashtra @ Shaheenbaghoff1 @ ThePeopleOfIN @ AbdurRahman_IPS @ konkonas… https : //t.co/sTZA91j5ld,"Ranchi,India"
Sat Mar 07 04:15:23 +0000 2020," Sets dangerous precedent . Apart unwarranted intrusion Executive 's domain . Visa NOT right , issue 'Fundamental Right ' . Visa issued subject rules . If FRO determined Polish student violated , Judiciary review . https : //t.co/y7CeE0ZA0h",right here in front of U….!
Sat Mar 07 04:15:23 +0000 2020, RT @ im_blumoon : Correct . # motabhai disappointment . # Yogiroxx # Yogi_का_जलवा https : //t.co/0MtylFu3Mr,
Sat Mar 07 04:15:25 +0000 2020, Five Million Hindus/Sikhs extricated process citizenship institutionalised . Citizenships ’ granted whim . There would mayhem .,
Sat Mar 07 04:15:25 +0000 2020, Why criminals anti-India forces remain anonymous ? Anti-India destroying state property waged war state . https : //t.co/dHW3QNBCJr,
Sat Mar 07 04:15:26 +0000 2020, Face Riots UP garb CAA Protest They named shamed Publicly rightly @ myogiadityanath 👏👏👏 @ AmitShah Please follow Pattern Delhi also ... Jai Shri Ram 🙏🙏🙏 https : //t.co/ZGNhuR8LhV,"India, my motherland"
Sat Mar 07 04:15:27 +0000 2020," Thank stars CAA Narendra Modi ’ actions . For many become aware gravity threat Ummah way Turkey , Iran Pakistan spoken one voice . Many secular Hindus shed veil ignorance .",Mumbai
Sat Mar 07 04:15:28 +0000 2020, RT @ carin__fischer : Official invitation hunt murder ! ! ! https : //t.co/7OiKBJliF2,
Sat Mar 07 04:15:28 +0000 2020," `` Freedom world 2020 '' report ranks India among least free democracies India ranked 83rd position , year score India dropped 4 points Main reasons decline •Subsequent shut Kashmir •NRC CAA also reason •Crackdown mass protest",New Delhi
Sat Mar 07 04:15:29 +0000 2020, We team # CPJ_India invite join Twitter storm support intervention application UN Commissioner Human Rights Supreme Court discriminatory CAA . Let world know . ! Hashtag : # UNRejectsCAA Date : 6th March ( Today ) Time : 7 pm onwards . https : //t.co/AMQm9zFOuw,
Sat Mar 07 04:15:31 +0000 2020, RT @ AshrafFem : America ’ USA Commnity also Rejects CAA-NRC & amp ; Asam Detention center . # UNRejectsCAA https : //t.co/UoxUVQF6uW,"Bihar, India"
Sat Mar 07 04:15:34 +0000 2020, @ narendramodi @ PMOIndia U allowed urself - U never countered propaganda U still appointed 90'… https : //t.co/5pTgNjvZJh,Vasudhaiva Kutumbakam
Sat Mar 07 04:15:36 +0000 2020," They ca n't act Sayemas , Javed Akhtars Swaras . They ca n't pin Tahirs Shahrukhs They export blame Pakistan https : //t.co/WTJOrl2qQ3",
Sat Mar 07 04:15:38 +0000 2020," They ca n't act Sayemas , Javed Akhtars Swaras . They ca n't pin Tahirs Shahrukhs They export blame Pakistan",India
Sat Mar 07 04:15:42 +0000 2020, Hw Anti-CAA fighting apparently SAVE THE CONSTITUTION *Murdering police head constable *Murdering IB officer *Calling boycott judiciary & amp ; parliament *Building catapults hurl petrol bombs And still wnt u think dat 're VICTIMS,
Sat Mar 07 04:15:48 +0000 2020, # IndiaRejectsUN We . Strongly reject UN CAA internal matter . UN take suo motto mass . Killing . Baluchistan .,"New Delhi, India"
Sat Mar 07 04:15:51 +0000 2020," Islamic Parties Bangladesh pressurise govt cancel Indian PM ’ Dhaka visit . Hasina govt says Modi welcome , protestors dealt tough hand https : //t.co/i0NYdq4UwZ",
Sat Mar 07 04:15:54 +0000 2020," Another splendid one @ MinhazMerchant summarising centuries history Hindu-Muslim relations & amp ; perverse brand secularism practiced INC , set context appreciating # CAA , mention arrogant ignorance & amp ; dishonesty foreign MSM , 3 columns ! https : //t.co/RG17jaruf1",India
Sat Mar 07 04:15:55 +0000 2020, Protest CAA See urself hoarding . The BJP government Uttar Pradesh put hoardings photos home addresses blames violence seen strategic traffic points capital city . https : //t.co/RbVTqyEUH3,
Sat Mar 07 04:15:57 +0000 2020, Princeton University : Oppose Princeton University 's Misrepresentation CAA & amp ; Hurting Hindu Americans & amp ; Indian - Sign Petition ! https : //t.co/Uu9sjD0buY via @ ChangeOrg_India,भारत India
Sat Mar 07 04:15:58 +0000 2020," Three Hindu/Sikh girls picked every single day . But @ suhasinih , ’ reason enough # CAA . The real heartburn happening CAA exposed Jehad subcontinent . https : //t.co/ExwVfLzVuA","Karachi, Pakistan"
Sat Mar 07 04:16:01 +0000 2020," Bisht Govt UP Erects Hoardings With Names , Photos Anti-CAA Protesters Not violation citizens fundamental right privacy , also dog-whistle Sanghi goons target attacks . # AjayBishtIstifaDo https : //t.co/5qWeeyueCS","Gurgaon, India"
Sat Mar 07 04:16:01 +0000 2020, @ AkankshaKalamk3 Will UNO feed Bangladeshi Muslims India Indian Muslims seculars NRC feed Bangladeshi,
Sat Mar 07 04:16:03 +0000 2020," These Desert & amp ; MSM thugs succeed better-educated Hindus outsmart facts , videos , & amp ; images . As 4 @ INCIndia @ SitaramYechury & amp ; foment violence–the # CAA CAA 2 stay , wait 4 # UCC come . https : //t.co/RYGgMxP8qI @ RMCpost",
Sat Mar 07 04:16:04 +0000 2020, I expect @ BJP4India protest front @ YESBANK support Modi Economy Policies . Like protest support CAA,
Sat Mar 07 04:16:14 +0000 2020," Why Congress office started office Turkey & gt ; Turkey CAA , support 370 & gt ; Soniya called `` आर पार की लड़ाई '' I… https : //t.co/cOQGSvbNV1",Mumbai
Sat Mar 07 04:16:17 +0000 2020," Anti CAA- Tamilnadu ===== In video , Senthil Balaji @ arivalayam JothimaniMP @ INCIndia seen distributing cash TN Muslim gang , anti- CAA protest . https : //t.co/0il8FiWdqc", India
Sat Mar 07 04:16:23 +0000 2020, RT @ InternetYodha : THAT IS WHY # CAA,
Sat Mar 07 04:16:24 +0000 2020," # ShameOnYouModi # shameonbjp # UNRejectsCAA # rssterrorism # RSSFascism # CAA_NRC_Protests # GujaratModel # Katyayan # SupremeCourtofIndia # MuslimGenocide # ResistMediaBan India Today : SC agrees hear journalist 's plea challenging CAA , issues notice Centre . https : //t.co/OXpVUjatTw",Brasil
Sat Mar 07 04:16:24 +0000 2020, A lynch mob prepared dissenters Lucknow . Hoardings come Lucknow names addresses… https : //t.co/mcO9gzMapk,
Sat Mar 07 04:16:26 +0000 2020," @ AdnanSamiLive A woman named Fatima got citizenship notification CAA Jammu . So , 're right . He spreading fake news .","Jammu, Jammu And Kashmir"
Sat Mar 07 04:16:27 +0000 2020, Sorry say Indian Jihadis Shaheen Bagh/ anti CAA protestors stand isolated despite getting support from… https : //t.co/S5FyUf8rSM,New Delhi
Sat Mar 07 04:16:29 +0000 2020," # ShameOnYouModi # shameonbjp # UNRejectsCAA # rssterrorism # RSSFascism # CAA_NRC_Protests # GujaratModel # Katyayan # SupremeCourtofIndia # MuslimGenocide # ResistMediaBan NDTV News : Top Court To Hear Journalist 's Plea Challenging CAA , Issues Notice To Centre . https : //t.co/o6uoE4z4Sm",Brasil
Sat Mar 07 04:16:29 +0000 2020, RT @ RISHABH99436370 : We people india support CAA # IndiaRejectsUN,"Kerala, India"
